	label	cluster	numCommits	binFiles	imgFilePct	textFiles	textLines	cLinePct	c-plus-plusLinePct	dataLinePct	goLinePct	interfaceLinePct	javascriptLinePct	jsonLinePct	latexLinePct	lockLinePct	localizationLinePct	markdownLinePct	pydataLinePct	pythonLinePct	rpm-packageLinePct	rustLinePct	shellLinePct	solidityLinePct	swiftLinePct	txtLinePct	yarnLinePct
41aaafd6b14b9ed636efb903124da650ba8a5dab	Data	31	537	1	33.33	2	250	0	0	96	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5577a197d776d10eb83eb422118e614f537cebab	Data	31	537	0	0	2	1614	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f08a06519f504770bedf9180ac9b96e0b4867bf2	Data	31	537	0	0	1	1256	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
caf95e7f96c311a80f8b683f1fe613d6e20f0381	Data	31	537	0	0	1	1274	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d7c1383553416b2c76180086c6658adbfee8a336	Data	31	537	0	0	1	1519	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c325439367db93339fa80eb42347889d93ab61b6	Data	31	537	0	0	1	1456	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cedce98d5cd68112039c76dd58e2f34de97c3205	Data	31	537	0	0	1	1472	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c09fe94c6d760dfd2edf63bbe2d22697ee8cc7a2	Data	31	537	0	0	2	1490	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58c48632fe404259d63639f90a58965df7bf3870	Data	31	537	0	0	1	1595	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e1a227d26599fe410cd92866386d4664a1e752b1	Data	31	537	0	0	2	1618	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06ba4cd106d64ea3da0ff6ceb2255e163373cc7e	Data	31	537	0	0	1	148	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f703462c0474650ad8726666af49941a8c2a0a11	Data	31	537	0	0	1	1657	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1435f2d4a5f1223edda0e10b91fd8f4c6f2e05bd	Data	31	537	0	0	1	1617	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99a751ca4e787562177fb93c98df2d8e0d7ed676	Data	31	537	0	0	1	1672	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c458fe84b615c3f42859f9d3a207ef295e6f774b	Go	9	4530	0	0	3	32	0	0	0	93.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6ca60f4cf894aad91129efced94bb34f042cebf6	Go	37	2967	0	0	2	132	0	0	0	96.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8f9a6c36b9c51b864a4b544758fcdb57b451d315	Go	37	2967	0	0	72	2729	0	0	0	93.99	0	0	4.32	0	0	0	0.69	0	0	0	0	0	0	0	0	0
2a4ba7a7432386d3f1651f1f8401a5937951f3a8	Go	37	2967	0	0	6	257	0	0	0	98.05	0	0	1.94	0	0	0	0	0	0	0	0	0	0	0	0	0
f3b0f314c1d18514075929fe294967683641f3b6	Go	37	2967	0	0	50	315	0	0	0	94.92	0	0	0	0	0	0	5.07	0	0	0	0	0	0	0	0	0
05bdb39601dabd182101835a0d1414ef855460e5	Go	37	2967	0	0	10	165	0	0	0	98.18	0	0	0	0	0	0	1.81	0	0	0	0	0	0	0	0	0
66b29899c474abeab6c66060c9ea5bbff85b9efb	Go	9	4530	0	0	2	8	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a86a00a195778a05392abf4f87f1db913cd5b443	Go	9	4530	0	0	6	16	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8d86113ea0db8a92a99e04af2c62d1eae4730b71	Go	9	4530	0	0	4	33	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d2669dbd35b9449cbbb249dcec89e2a64c90f30	Go	9	4530	0	0	3	35	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
df5901fdc58565448629a9bfd5ccecc1c5a5b349	Go	9	4530	0	0	5	14	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2728672c28183da21028379ea5497debe92325b4	Go	9	4530	0	0	1	10	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5159f8f6493bfa3cfb0ee3b1517f4576d4c9d2de	Go	9	4530	0	0	2	39	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9b3ae1fdb7903bc390fcb5c34edddace2a0e1dd8	Go	9	4530	0	0	1	7	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
af51dc4d637dbbb0d416032304f84d52d4f6d951	Go	9	4530	0	0	4	45	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bd06091874b24d3b74b6db6741089445f4284a84	Go	9	4530	0	0	1	26	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23bccbbc587aa22057eb7ae29c5b87d44b7cac7d	Go	9	4530	0	0	5	16	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b7e57ca1d029d08d214a098d7aa123201b121774	Go	9	4530	0	0	4	14	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
774fa06b7847b2b37bbe1ed9008afe6216be3997	Go	9	4530	0	0	7	22	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5c4e9877ba824dcebc257fa665d9cfe9dd5993b4	Go	9	4530	0	0	1	19	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a9885505ca720ee339a65451a7201710e5d4d831	Go	9	4530	0	0	1	5	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7b230b7ef18391ded47caec65fae132490f6712d	Go	9	4530	0	0	2	36	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2abeb35d5425d72c2f7fdfe4209f7a94fac52a8e	Go	9	4530	0	0	7	38	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8812c4d3f9f57edff6706608b93a1c5567e57d9f	Go	9	4530	0	0	5	49	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f763846e6e30105183a4fcb1b333724e8e1f7681	Go	9	4530	0	0	2	5	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
855ff8f1de6d492b98049e17740ecf4702a37ce8	Go	11	111285	0	0	1	1	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47a7fe5d22fe2a6be783f6576070814fe951eaaf	Go	37	2967	0	0	10	2010	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0ed1a8b50a9b9726cd57a2731d0405f6949c6188	Go	37	2967	0	0	19	112	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e89a2f66705fd4078d552c9180ef5643381dfe3a	Go	37	2967	0	0	3	60	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9e1689df9cdb5e0043a7e3ed104d9aa77fe44229	Go	37	2967	0	0	3	126	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5c9fec30c1af4da52e49d012f1ea7162644d9bf9	Go	37	2967	0	0	7	53	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ba0a8b7887cbaea861dca3f1408e59b88c174815	Go	37	2967	0	0	2	60	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
438fd039dd308a8ff072fb32bed3fcc2ddb74aca	Go	37	2967	0	0	20	316	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65ecc5e2eb7279f267d35bab4b1b76f8f0031688	Go	37	2967	0	0	11	146	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23735b7b758a85eed56eda0cf1c0774cd71777d7	Go	37	2967	0	0	6	97	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f68ca2b6e6b3dafb9f40f5c73ecca3168eb5a090	Go	37	2967	0	0	1	79	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f2faeb6ae02be589674d5874483f74f114c7e39e	Go	37	2967	0	0	4	90	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
deb8b1145f75ca94e27efeea5a7e0f56483fca71	Go	37	2967	0	0	20	135	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8d7e6062ece1550936065aa8a8f8c7aacc584810	Go	37	2967	0	0	15	560	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e798f221dd9d6aaffaa709d559f01a41447e4896	Go	37	2967	0	0	3	240	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1774ec5006adc42288ed37c6d6ca7708feece04a	Go	37	2967	0	0	6	170	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
054a1db2667b5fc3f57a392173933d4571f68451	Interface	36	5890	0	14.28	7	20	0	0	0	0	75	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
223781db9147801be81419a2beb2185a03f1e29f	Interface	36	5890	0	0	5	12	0	0	0	0	91.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6513905c7892f92d5412dbe72f7ff23da9de7b70	Interface	38	785	2	0.53	186	5727	0.13	0	0	0	76.16	9.6	5.95	0	0.33	0	0.47	0	0	0	0	0	0	2.75	0	1.44
f72fe9ddcd14c91e327b9b413e6fbfdf69b06883	Interface	26	4095	2	33.33	10	79	0	0	0	0	55.69	41.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9509f4bebe8c9ad35edf3bd5468f6a05a89f89e8	Interface	36	5890	0	0	6	24	0	0	0	0	83.33	0	0	0	0	0	0	0	16.66	0	0	0	0	0	0	0
cf978085c5af2032b3c8ed8dbadfabe7c0aca000	Interface	23	18039	0	0	4	12	0	0	0	0	33.33	66.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b30fcf0c4b02d1214db6293c0297240da1cbe518	Interface	26	4095	0	0	6	41	0	0	0	0	34.14	65.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7605eb7f1798e156ee43bb8c449722c50b858309	Interface	26	4095	0	0	4	161	0	0	0	0	34.78	65.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
